36126 106716
. bizonytalan
. bizonyulnak
. bizonyult
. bizonyultak
. bizonyítja
. bizonyított
. biztatja
. biztatják
. biztatta
. biztos
. biztosítanak
. biztosítja
. bocsátható
. bocsátotta
. boldogít
. bontják
. bontottunk
. borokat
. borítja
. bosszúvágynak
. brillírozott
. bujkált
. bukkant
. bukkantak
. bukott
. burkolózik
. bánnak
. bár
. bátorítja
. békegalambot
. bír
. bírták
. bírálják
. bírálta
. bízik
. bíznak
. bízta
. bólintott
. bőségesnek
. bővelkedett
. bővül
. bővülhetnek
. bővült
. cenzúrázza
. csak
. csakhogy
. csalatkoznak
. csap
. csapja
. csapott
. csapta
. csapták
. csatolták
. csavarták
. cselekedett
. cselekedtek
. csempésztek
. csend
. cseng
. cserébe
. cseréltem
. csikorog
. csillogtatta
. csinált
. csoportjaitól
. csordogált
. csupán
. csusszan
. csökken
. csökkenne
. csökkent
. csökkentek
. csökkentené
. csökkenti
. csüngenek
. cáfol
. cáfolni
. cáfolta
. dagad
. de
. debütált
. definiálták
. deklarálta
. delegálta
. demokratizálódott
. derül
. derülnének
. derült
. derültek
. destabilizálja
. dicséri
. differenciált
. differenciáltan
. digitalizálják
. diktálják
. diplomázott
. diszkréten
. dobjon
. dolgozik
. dolgozott
. dolgozta
. dolgoztak
. dolgoztatott
. dolgozták
. dolgozzák
. drukkolunk
. drágult
. drámaibb
. dudál
. dugták
. duzzadt
. délben
. díj
. díszeleg
. döntenek
. dönthet
. dönti
. döntött
. döntötte
. döntöttek
. dúl
. dúlnak
. dőltek
. ebben
. ecsetelnénk
. edzette
. egy
. egyaránt
. egybe
. egybeesett
. egyben
. egybevág
. egyesült
. egyetértenek
. egyetértettünk
. egyik
. egyike
. egymással
. egyszerű
. egyszerűen
. egyébként
. egyértelműen
. egészítették
. egészíti
. ehhez
. ejtette
. ejtették
. ejthet
. elaludt
. elbizonytalanodott
. eldönteni
. eldöntjük
. eldőlt
. elegendő
. eleme
. elengedhetetlen
. elfedik
. elfelejtettem
. elfelejtették
. elfogadja
. elfogadják
. elfogadta
. elfogadták
. elfoglalhatná
. elfogtak
. elfogyott
. elfordítja
. elfér
. elhagyta
. elhinni
. elhúzódik
. eligazodni
. elimádkozza
. elindult
. elismeri
. elismerte
. elismerték
. eljutnak
. elkelt
. elkerülték
. elkezdett
. elkezdik
. elkezdték
. elképzelhetetlen
. elkészül
. elkészült
. elköltözne
. elkövetett
. elküldheti
. ellehetetleníthette
. ellenben
. ellenlegendákat
. ellentmondani
. ellenállni
. ellenálltak
. ellenőrzött
. ellepte
. ellátogatni
. elmarad
. elmaradt
. elmenekült
. elment
. elmondhatom
. elmondta
. elmondták
. elmondódik
. elmélkednek
. elmúltak
. elnyerte
. elnöke
. elpanaszolta
. elrettentették
. elsajátíthatja
. elsorvad
. elszenvedni
. elszántak
. elsülylyedt
. eltekintenek
. eltávolították
. eltérítenék
. eltérő
. eltéved
. eltűnt
. eltűntek
. elutasítja
. elutasította
. elveszik
. elvisszük
. elvállaltam
. elzarándokoltam
. elárulja
. elárulta
. elérheti
. elérni
. elérték
. előfordul
. előfordulhat
. előkerülnek
. előrehozták
. először
. előteremteni
. előzménye
. előállítottak
. előírja
. előírták
. ember
. emel
. emelhette
. emeli
. emelkedett
. emelkedhet
. emelt
. emelte
. emlegetik
. emlékezett
. emlékeznek
. emlékeztetett
. emlékeztetnek
. emlékeztetőül
. emlékezünk
. emlékszem
. említek
. említem
. említette
. említhetnék
. említi
. említik
. enged
. engedhetik
. engedi
. engedélyezett
. engedélyezte
. engedélyeztek
. enni
. eredmények
. eredményez
. eredményezett
. eredményezte
. erőszakolták
. erősítette
. erősíti
. erősödött
. esett
. esetében
. eshetne
. esik
. esnének
. estek
. esélyes
. etetnek
. evett
. ez
. ezért
. ezúttal
. faggatta
. fagyasztókban
. fajult
. fakad
. fakult
. fedezi
. fedezik
. fedeztek
. fedeztem
. fedte
. fegyelemsértés
. fejeztek
. fejeződik
. fejeződtek
. fejlesztettek
. fejlődik
. fejlődtek
. fejtette
. feladat
. feladta
. felajánlotta
. felbillen
. felderítetlen
. feledjük
. felel
. feleleveníti
. feleli
. felelt
. felelőssé
. felemelnék
. felfigyeltem
. felfüggesztette
. felfüggesztették
. felfüggesztettük
. felhívja
. felhívta
. felismerték
. fellebbeznek
. fellendült
. felmerült
. felsejlettek
. felsorakozott
. felszabadított
. felszorozták
. felszólalt
. felszólította
. feltárta
. feltételezi
. feltételezték
. feltüntetik
. feltűnt
. felverekedhette
. felvette
. felvetődött
. felállítják
. felé
. fenyeget
. fenyegetett
. fenyegette
. fenyegették
. fenyegetőznek
. fest
. festette
. festették
. feszíttette
. feszül
. figyel
. figyelmeztet
. figyelmeztetett
. figyelmeztetnek
. figyelmeztette
. figyelnek
. figyelték
. film
. finanszíroznák
. finanszírozta
. finanszírozza
. fintora
. fizet
. fizetett
. fizetnek
. fizettük
. fiúja
. fog
. fogad
. fogadja
. fogadok
. fogadom
. fogadta
. fogadtatott
. fogadtunk
. fogadták
. fogalmaz
. fogalmazott
. fogalmazta
. fogalmazva
. fogalmazza
. fogja
. fogják
. foglalkozik
. foglalkozott
. foglalkoztathat
. foglalkoztatja
. foglalta
. fognak
. fogok
. fogott
. fogta
. fogyott
. fokozták
. folyamodtak
. folyhat
. folyik
. folynak
. folyt
. folytat
. folytathatóak
. folytatja
. folytatnak
. folytatta
. folytattak
. folytatódnak
. folytatódott
. fordul
. fordulnak
. fordult
. fordultam
. fordít
. fordítanának
. fordították
. forgalmaz
. forgatnak
. formált
. forrás
. forrása
. forszírozták
. foszlott
. foszthatja
. fosztotta
. frusztrált
. fut
. futhat
. futkosnak
. futott
. futtatta
. fáradozunk
. fásultak
. fékez
. fél
. félelmetesebb
. félrehessegették
. fémjelezte
. fér
. férfitestvériség
. fölajánlottak
. fölborult
. fölfoghatatlan
. fölgyorsult
. fölvásárolta
. függ
. függött
. fődíj
. főleg
. főszereplője
. fővárosa
. fűtöttek
. fűzi
. fűzte
. fűződik
. garantálta
. gazdagítják
. gazdagította
. gazdálkodja
. gazdálkodtak
. gitározott
. gondolhatunk
. gondolja
. gondolják
. gondolkodik
. gondolkodnak
. gondolni
. gondolok
. gondolom
. gondolta
. gondoltam
. gondoltunk
. gondozták
. gratulálunk
. guggolnak
. gurulnak
. gyanítottam
. gyanúsítják
. gyarapodott
. gyarapodtam
. gyarapodása
. gyarapítja
. gyengítik
. gyengült
. gyártanak
. gyógyulnak
. gyóntatott
. gyúrni
. győztek
. gyűjtik
. gyűjtött
. gyűjtötte
. gyűlt
. gördülnek
. ha
. hagyatkoznak
. hagyhatja
. hagynak
. hagyományosan
. hagyott
. hagyta
. hagytak
. hagyták
. hajlok
. hajtotta
. hajtották
. haladnak
. haladtak
. hallani
. hallgat
. hallotta
. halmozott
. halmozták
. halnak
. haltak
. hanem
. hangos
. hangoztatja
. hangoztatják
. hangoztatta
. hangsúlyozná
. hangsúlyozta
. hangzott
. hangzottak
. harcolnak
. harcolt
. harcolták
. harmadik
. harsogja
. hasonlítanak
. hasonlították
. hasznosítják
. használ
. használatos
. használhatják
. használhatná
. használja
. használják
. használok
. használta
. használtak
. használták
. hat
. hatja
. hatott
. határoznák
. határozta
. határozták
. határozzák
. hazarepítették
. helyesli
. helyettesítették
. helyezett
. helyezhetnek
. helyezte
. helyeztek
. helyezték
. helyreáll
. helyreállította
. helyénvaló
. heveri
. hinné
. hinnénk
. hirdetett
. hirdeti
. hirdetik
. hirdettek
. hirdettünk
. hisz
. hiszem
. hiszen
. hitt
. hitte
. hivatkoznak
. hivatkozott
. hiányzik
. hiányzott
. hogy
. hol
. homo
. honorálják
. honosították
. hordoz
. hordták
. horgad
. horribilis
. hosszabbítanák
. hosszabbította
. hosszabbították
. hoz
. hozatott
. hozna
. hoznék
. hozott
. hozta
. hoztak
. hozza
. hozzá
. hozzájárul
. hozzájárult
. hozzák
. hozzányúltunk
. hozzásegít
. hozzátartozik
. hozzátette
. hunyt
. huszonkettőre
. háborog
. háborította
. háború
. hágott
. hágtak
. három
. hárult
. hátráltatja
. ház
. hírlik
. hívja
. hívnak
. hívott
. hívta
. hívtak
. hívták
. húz
. húzatják
. húzhatja
. húznak
. húzódik
. húzódnak
. hüppög
. hős
. hűti
. idegenkednek
. ideírom
. idén
. idéz
. idézi
. idézte
. időszaka
. igazgatója
. igazolható
. igazolja
. igazoltathatja
. igazítják
. igyekezett
. igyekeznek
. igyekeztek
. igyekszik
. igényli
. illegetik
. illeti
. illetnek
. illetve
. illusztrálva
. imádkozunk
. imádkozzál
. imágó
. indokol
. indokolja
. indokolják
. indokolta
. indokolták
. indul
. indult
. indultak
. indít
. indított
. indította
. indítványozta
. indítványozza
. ingatja
. inkább
. innen
. int
. internetezzenek
. intettek
. inti
. intézkednek
. intézték
. invitálta
. irgalomnélküliségnek
. ironizál
. irányoz
. irányul
. irányítja
. is
. ismerek
. ismeretes
. ismeri
. ismerjük
. ismert
. ismerte
. ismertem
. ismertet
. itt
. izmosodott
. javaslom
. javasol
. javasolja
. javasolják
. javasolta
. javasolták
. jegy
. jegyezhetik
. jegyzi
. jel
. jelenik
. jelenleg
. jelennek
. jelent
. jelentene
. jelentett
. jelentette
. jelentették
. jelenthet
. jelentheti
. jelenti
. jelentik
. jelentkezett
. jelentkezhetnek
. jelentkeznek
. jelezni
. jelezte
. jellemezte
. jellemezték
. jellemzi
. jellemzik
. jellemző
. jelzett
. jelzi
. jelölhetnek
. jelölték
. jobbára
. jogerős
. jut
. juthat
. jutnak
. jutni
. jutott
. jutottunk
. juttat
. jár
. járatta
. járok
. járt
. jártak
. járták
. járulnak
. járult
. játssza
. játsszák
. játszik
. játszott
. jégkorongmérkőzésen
. jóllehet
. jórészt
. jósolnak
. jósolták
. jóváhagyta
. jöhet
. jöjjön
. jön
. jönnek
. jött
. jöttek
. jövőt
. kalauzolja
. kap
. kapcsolatokban
. kapcsolódik
. kaphatnának
. kaphatók
. kapják
. kapkodta
. kapnak
. kapnának
. kapott
. kapta
. kaptak
. kaptam
. kapták
. karosszériában
. kasszírozhatja
. katasztrófa
. kavart
. kecsegtetett
. kedvez
. kedvezményezi
. kedvező
. kegyetlenségnek
. keletkezett
. keletkezik
. keletkeztek
. kell
. kellene
. kellet
. kellett
. kellettek
. keltett
. keltette
. kelthet
. kerekedett
. keres
. keresik
. kereskedtek
. keresnek
. keressük
. keresték
. keresztezte
. kergettek
. kering
. kerül
. kerülhet
. kerülhetett
. kerülne
. kerülnek
. került
. kerülte
. kerültek
. kerültem
. kevés
. kezd
. kezdem
. kezdeményezett
. kezdeményezi
. kezdeményezte
. kezdeményezték
. kezdett
. kezdik
. kezdte
. kezdtek
. kezdtem
. kezdték
. kezdve
. kezdődik
. kezdődnek
. kezdődött
. kezelheti
. kezelik
. kezelné
. kezelték
. kezükben
. ki
. kiadta
. kialakul
. kialakult
. kialakultak
. kiböjtöltük
. kibővítették
. kiderül
. kiderült
. kidolgozott
. kidolgozta
. kiemelkedik
. kifejezi
. kifejleszti
. kifejtette
. kifogásolja
. kifogásoltak
. kihat
. kihozta
. kijelentené
. kijelentette
. kijelenti
. kijutott
. kikelt
. kikerült
. kikövetkeztethető
. kilencvennyolc
. kilométer
. kimaradtunk
. kimondta
. kirukkol
. kiszállt
. kiszámolja
. kitelepítenek
. kitelepítették
. kitelepítés
. kitermelte
. kitetszik
. kitolódott
. kivonta
. kivétel
. kizárólag
. kiállt
. kiállítjuk
. kiéleződtek
. kiépíthető
. kiüresedtek
. kockáztat
. kockáztatta
. kommentálta
. komorul
. kongatta
. kontinensen
. kontrázza
. konzerválták
. konzultál
. kopott
. korrekt
. korrigálta
. korántsem
. kulcsszava
. kárpótolhatja
. kárász
. kávézóikról
. kéklik
. kényszerítette
. kényszerül
. kényszerült
. képesek
. képezi
. képviseli
. képviselték
. képviseltük
. képzelik
. kérdezik
. kérdezni
. kérdezték
. kérdés
. kéri
. kérjük
. kért
. kérte
. kértek
. kérték
. késztet
. készteti
. készítette
. készül
. készüljenek
. készülnek
. készült
. készültek
. készülök
. készülődnek
. kételkedik
. kétséges
. kínos
. kínál
. kínálják
. kínálna
. kínálnának
. kínált
. kísérlet
. kísérletezik
. kísérte
. kíván
. kívánják
. kívánnak
. kívánt
. kívánta
. kívánták
. kóstolják
. kószál
. kószálunk
. költenek
. költsége
. költségvetés-készítés
. költöttek
. költözöm
. költő
. könnyű
. könyvelheti
. körbejárni
. köre
. környéke
. körvonalazódott
. körében
. köszönheti
. köszönhető
. köszöntött
. köt
. kötelezte
. kötött
. kötöttek
. kötötték
. követ
. követelek
. követeli
. követelik
. követelte
. követeltek
. követett
. követi
. következett
. következik
. következtek
. következtet
. következtettek
. következtettem
. következésképpen
. követte
. közelítik
. közepén
. közli
. közlik
. központja
. közrejátszhatott
. közvetítette
. középszintű
. közöl
. közölte
. közölték
. között
. küldenek
. küldi
. küldte
. küldték
. különböztek
. különleges
. különösen
. külügyminisztere
. küszködtek
. lakhat
. lakott
. lakásokban
. lazított
. le
. lebeg
. lefoglalták
. legalább
. legfeljebb
. leggyakoribbak
. legyenek
. lehatolt
. lehet
. lehetetlen
. lehetett
. lehetne
. lehetnek
. lehetőség
. lejárt
. lejártak
. lelassult
. lelkesednek
. lelopkodták
. lemondott
. lemondták
. lendíthetne
. lendül
. lendült
. lenne
. lenni
. lennének
. lepecsételték
. leplezte
. lepték
. lerombolták
. lerí
. lesz
. lesznek
. leszállnak
. leszállítják
. leszögezi
. leszögezik
. leszögezte
. leszünk
. lett
. lettek
. lettem
. lettünk
. leves
. lezárult
. leállították
. leértékelték
. leírja
. liberalizálja
. lineárisak
. lopakodnak
. loptak
. lyukas
. lábal
. lát
. láthatók
. látja
. látjuk
. látják
. látnak
. látni
. látogatott
. látom
. látott
. látszanak
. látszik
. látszott
. látta
. láttam
. láttuk
. láttunk
. látunk
. látva
. látványos
. lényegtelen
. lép
. lépett
. léphetnek
. létesíthetnek
. létezik
. létrehozta
. létrejött
. lőtték
. ma
. magyarázható
. magyarázhatók
. magyarázta
. magyarázza
. majd
. makulátlan
. marad
. maradhat
. maradnak
. maradnának
. maradt
. maradtak
. marasztalná
. marasztaltak
. markoltam
. meg
. meg-megrándul
. megadható
. megakad
. megakadályozható
. megalakul
. megalapozta
. megalapozza
. megalapítják
. megalapította
. megalkotja
. megaláztatásnak
. megbirkózott
. megcsappant
. megduplázódott
. megdöbbentek
. megegyezett
. megegyezik
. megegyeznek
. megemelkedett
. megemelte
. megemlítette
. megemlítették
. megerősítette
. megerősítették
. megerősítik
. megesik
. megesküdött
. megfelelő
. megfigyelhető
. megfigyelésére
. megfogalmazta
. megfogalmazódott
. megfojthatná
. meghaladja
. meghaladta
. meghallgatták
. meghatározó
. meghosszabbította
. meghosszabbították
. meghozta
. megháromszorozódott
. meghívta
. meghívtak
. megindulnak
. megismétlődött
. megjegyeznék
. megjegyzem
. megjelenik
. megjelent
. megjelentek
. megjelentetik
. megjósolja
. megjött
. megkapta
. megkaptuk
. megkereste
. megkezdte
. megkezdődött
. megkérdezi
. megkérdezte
. megkérdőjeleződik
. megköszöni
. megköveteli
. meglehet
. meglepte
. meglepő
. meglepődtek
. meglátjuk
. meglódul
. megmarad
. megmaradt
. megmenthette
. megmozdult
. megmutatta
. megnyerte
. megnövekedett
. megnövelnék
. megoldódik
. megosztja
. megpróbálja
. megpróbálják
. megpróbálta
. megpróbálták
. megragadhatta
. megrendítheti
. megrendült
. megrepedhetnek
. megrágják
. megrótta
. megsemmisül
. megszabadítjuk
. megszakad
. megszerezte
. megszokta
. megszállják
. megszólalt
. megszületik
. megszüntette
. megszűnik
. megszűnt
. megsütötte
. megtagadta
. megtanulni
. megtanultak
. megtekinthetnek
. megtelt
. megtudhatnak
. megtudhatták
. megtudjuk
. megtudta
. megtudtuk
. megtámadja
. megtámadta
. megtámadtuk
. megtépázhatják
. megtört
. megtörténhet
. megvalósulhatott
. megvan
. megvonták
. megvált
. megváltozott
. megy
. megyek
. megyünk
. megáll
. megállapította
. megállapították
. megérkeznek
. megörökíteni
. megúszta
. megúszták
. menekülnek
. menekült
. menekültügyes
. menne
. mennek
. menstruálnak
. ment
. mentek
. mentem
. mentes
. mentesülnének
. mentette
. mentették
. menti
. merengünk
. mert
. merte
. mertek
. merünk
. meséli
. mesélte
. mindegyhogy
. minden
. mindig
. mindmáig
. mint
. mintsem
. minősítette
. miszerint
. mivel
. mivelhogy
. mond
. mondanak
. mondani
. mondhatnám
. mondja
. mondják
. mondok
. mondom
. mondott
. mondotta
. mondta
. mondták
. morgolódnak
. most
. mozaikváltozata
. mozdult
. mozdultak
. mozgósították
. mulaszthatom
. mulatott
. munkának
. mutat
. mutatja
. mutatják
. mutatkozik
. mutatkozott
. mutatnak
. mutatott
. mutatta
. már
. márpedig
. más
. másik
. másikon
. még
. méghozzá
. mégis
. mégpedig
. mégsem
. mélyebb
. mérget
. mérik
. míg
. módosult
. módosítanák
. módosította
. múlik
. múlt
. működhet
. működhetnének
. működik
. működnek
. működtek
. működteti
. működött
. nagy
. negatív
. nehezedik
. nehezíti
. nekem
. nem
. nemhogy
. nevesített
. nevezett
. nevezheti
. nevezhető
. nevezi
. nevezik
. nevezte
. nevezték
. nincs
. nincsen
. nincsenek
. noszogatnak
. nulla
. nyereségesek
. nyerhetjük
. nyert
. nyerte
. nyertek
. nyilatkozik
. nyilatkozott
. nyilatkozta
. nyilatkoztak
. nyit
. nyithat
. nyitotta
. nyolcaddöntőjében
. nyomják
. nyomkodom
. nyomoz
. nyílik
. nyílna
. nyírom
. nyújt
. nyújtja
. nyújtott
. nyújtottak
. nyúlnak
. nyúltunk
. nyüstölöm
. nyűtte
. nálunk
. néhány
. népesítette
. néz
. nézik
. nézni
. nézzük
. növekedtek
. növekszik
. növelhetik
. növeli
. növelte
. növeszt
. nő
. nőnek
. nőtt
. okoz
. okozni
. okozta
. okozták
. okozza
. okozója
. oldalazott
. oldotta
. olvashatták
. olvasható
. olvasom
. olvassák
. olvasta
. olyasféle
. ostorozta
. osztanának
. osztott
. osztoznak
. pamlagon
. panaszolja
. panaszolta
. panírszínűek
. paptól
. parkol
. parkoltunk
. patronálta
. pattan
. pattant
. pedig
. perli
. persze
. piacvezető
. plan
. politikától
. postabank
. posztolnak
. pravoszlavizmus
. problémás
. produkált
. prognosztizálja
. prognosztizáltak
. próbál
. próbálják
. próbálkozott
. próbálnak
. próbálnánk
. próbálom
. próbáltak
. próbáltunk
. pusztult
. pusztított
. pályázunk
. példálózik
. például
. példázza
. pótolhatták
. pörgeti
. pörgött
. raboltak
. ragaszkodik
. ragaszkodott
. ragaszkodtak
. rajzolva
. rajzolódik
. rakták
. randevúztak
. ratifikálta
. reagált
. reflektál
. regisztráltathatták
. regisztrálták
. regény
. remegett
. remélem
. reméli
. reménykednek
. reménytelen
. rendelkezik
. rendelkeznek
. rendelte
. rendezik
. rendezkedtek
. rendeztek
. rendezvények
. rendező
. repült
. repülte
. restanciája
. reszket
. reális
. robbantak
. robbantott
. robbantotta
. rokonszenvezik
. romlott
. rontotta
. rossz
. ruházza
. ráerősít
. ráirányította
. rájöhettek
. rájöhettünk
. rájövünk
. rámutatnak
. rámutatott
. része
. részesedett
. részesít
. részvevő
. részvényeinek
. rója
. rótta
. rózsavíz
. rögtönzött
. rögzített
. röppennek
. röppent
. rúgta
. s
. sajnos
. sajnálja
. sarkallja
. segített
. segítették
. segítheti
. segíti
. segítik
. sejtette
. sejtették
. sejthették
. sem
. semmiség
. senkié
. sietett
. sikeredett
. sikertörténete
. sikerül
. sikerült
. sincs
. sincsenek
. sodorhatja
. sok
. sokrétűek
. sorolja
. sugallhat
. sugároz
. suttogja
. szab
. szabad
. szabadalmaztatja
. szabadítják
. szabta
. szakadt
. szakma
. szakított
. szaporodik
. szavazott
. szedte
. szemben
. szemlél
. szemlélték
. szenved
. szenvedte
. szenvedésnek
. szenynyezték
. szerelik
. szereltem
. szerepel
. szerepelt
. szerepeltek
. szereplői
. szeretne
. szeretné
. szeretnék
. szeretném
. szeretnénk
. szerette
. szerették
. szerezhetett
. szereztem
. szerint
. szervez
. szerveznek
. szerzett
. szerzi
. szigorítaná
. szigorúbb
. szintén
. szivárgott
. szokta
. szokták
. szolgál
. szolgálhat
. szolgálja
. szolgálnak
. szolgált
. szolgáltak
. szolgáltatja
. szolgálták
. szoptat
. szorítják
. száguldott
. száguldunk
. szállítják
. szállított
. szállítottak
. számol
. számolhat
. számolnak
. számolt
. számoltak
. számolták
. számára
. számít
. számítanák
. számíthat
. számíthatnak
. számíthatott
. számítják
. számított
. számította
. számítottak
. szándékozik
. szánta
. származ(hat)nának
. származik
. származna
. származott
. százszázalékos
. szétfolyt
. szétrombolta
. széttörte
. színesítik
. színműve
. színtere
. szól
. szólnak
. szólt
. szólva
. szólítják
. szólított
. szögezte
. szül
. született
. születnek
. születtek
. születtem
. szült
. szőrével
. szűkítheti
. szűkült
. szűnik
. sérelmezik
. sújtotta
. súlyosbította
. sül
. süllyedt
. sőt
. sűrűsödnek
. tagadja
. tagja
. taksálták
. találgatta
. találhatjuk
. található
. találhatók
. találkozik
. találkozni
. találkozott
. találni
. találnának
. találom
. talált
. találta
. találtak
. találták
. találunk
. talán
. tankoltam
. tanulmányoztam
. tanyázik
. tanúskodik
. tanúsítják
. tapasztalhatja
. tapasztalja
. tart
. tartalmaz
. tartalmazza
. tartalmazzák
. tartanak
. tartani
. tartanák
. tartanék
. tartja
. tartják
. tartok
. tartom
. tartott
. tartotta
. tartottak
. tartottuk
. tartották
. tartozik
. tartoznak
. tartozott
. tartóztatták
. technika
. teheti
. tehetne
. tehát
. tekintett
. tekinti
. tekintik
. temeti
. temette
. tempózta
. tenne
. tenné
. teoretizálja
. teremt
. teremtette
. teremthetik
. teremti
. terhelte
. terjed
. terjedhetett
. terjeszkedése
. terjesztették
. termelnek
. termelt
. termeltek
. termett
. tervezi
. tervezte
. tessék
. tesz
. teszi
. teszik
. tesznek
. tetszett
. tetszik
. tett
. tette
. tettek
. tették
. teáért
. tiltakoztam
. tippeltem
. tisztelte
. titkai
. titkolta
. titkolva
. tizedenként
. tizenegy
. toborozzák
. toldjuk
. topog
. továbbadják
. továbbá
. trónfosztották
. tud
. tudatja
. tudatta
. tudhatja
. tudhatjuk
. tudhatta
. tudja
. tudjuk
. tudják
. tudnak
. tudni
. tudnám
. tudok
. tudom
. tudott
. tudta
. tudtak
. tudtam
. tudtuk
. tudták
. tudósítani
. tulajdonképpen
. tulajdonosa
. tulajdonítana
. tulajdonítható
. tágul
. tájékoztatta
. tájékoztatták
. tájékozódhat
. tálalja
. támadt
. támadták
. támasztja
. támasztják
. támogatja
. támogatják
. támogatnák
. támogatta
. tán
. táncol
. táplálkozik
. tárgy
. tárgyaltak
. tárná
. táv
. távbeszélőn
. táviratozták
. távozott
. tény
. tér
. tért
. több
. többnyire
. többsége
. többé
. töltene
. tölti
. töltik
. töltötte
. tömegközlekedése
. töprengeni
. törpe
. tört
. történhet
. történhetett
. történik
. történt
. törzsvendég
. törődött
. túlbecsülhető
. túlzsúfolt
. túlzsúfoltak
. tüntettek
. tűnik
. tűnt
. tűnődöm
. tűzte
. ugrott
. ugyanez
. ugyanis
. untat
. uralják
. uralkodik
. uralkodott
. utal
. utalja
. utalt
. utasítja
. utazik
. utaznak
. utazott
. utolérték
. vagy
. vagyis
. vagyok
. vagyunk
. valami
. valamint
. vallja
. valljuk
. vallják
. való
. valósul
. valószínű
. van
. vannak
. vegyes
. vehetett
. veheti
. vehetnek
. vehette
. venni
. versenyfutását
. vert
. vesz
. veszi
. veszik
. vesznek
. vesztegel
. veszélyeztetett
. veszít
. veszítettem
. veszítik
. vetett
. vetették
. vetik
. vett
. vette
. vetted
. vettek
. vették
. vetélkednek
. vezet
. vezetett
. vezethet
. vezethetnek
. vezeti
. vezetnek
. vezette
. vezettek
. vezették
. vezényelt
. vezényelte
. vigyáznak
. villant
. világosan
. világosít
. világot
. vinne
. virágzott
. viselheti
. viselhetik
. viselnek
. vissza
. visszaesett
. visszaestek
. visszafoglalták
. visszaigazolta
. visszajutott
. visszajutottak
. visszajárok
. visszakapták
. visszakérték
. visszatért
. visszautasította
. visszavarrni
. visszavarrták
. visszavonták
. visz
. viszik
. viszont
. viszonyulnak
. viszonyítja
. viszszasüllyedt
. vitathatatlan
. vitathatja
. vitatják
. vitte
. vittek
. vitték
. vizsgálata
. vizsgálja
. vizsgálják
. vizsgálódik
. vizsgáztat
. volna
. volnának
. volt
. voltak
. voltam
. voltunk
. voltál
. von
. vonatkozik
. vonja
. vonta
. vonták
. vonul
. vonultak
. vádolja
. vádolják
. vágyott
. válasz
. válaszol
. válaszolt
. válaszolta
. válaszoltak
. válaszoltam
. választotta
. választották
. válhat
. válhatott
. válik
. vállal
. vállalja
. vállalkozik
. vállalkozott
. vállalni
. vállalt
. vállalta
. vállalása
. vált
. váltak
. váltja
. váltogatják
. váltott
. váltottak
. változatlan
. változhatna
. változott
. változtat
. változtatott
. váltunk
. vándorolt
. vár
. várat
. váratnak
. várhatják
. várható
. várja
. várom
. várta
. várták
. vásárol
. vásárolja
. vásároltak
. vásárolták
. vásárolunk
. védekezés
. védelem
. végez
. végezte
. végeztek
. végigszerepeli
. véglegesítik
. végzett
. végzik
. végződik
. végződött
. vélekedett
. vélekedik
. vélem
. véletlen
. véletlenül
. véli
. vélik
. vélt
. vélte
. vívnak
. vívott
. víz
. zajlik
. zajlott
. zavar
. zavarta
. zsidókat
. zsákmányolt
. zuhant
. zárná
. zárt
. zárult
. zárultak
. zöldellt
. zúdult
. Álltam
. Állítja
. Ám
. Átültethetünk
. Épült
. Éreztem
. És
. Így
. Íme
. Ön
. Önök
. Összeomlott
. Övé
. ÜTKÖZÉS
. Ülnek
. Ülök
. Ünnepelt
. Üvöltenek
. ábrázolják
. ábrázolta
. ágál
. áll
. államában
. állapítja
. állapított
. állapította
. állapítottak
. állapították
. állhatna
. állhatott
. állhattam
. állna
. állnak
. állt
. álltunk
. állunk
. állít
. állítja
. állítják
. állított
. állította
. állították
. ám
. árad
. áramlik
. árasztották
. ártalmatlaníthatná
. árulkodnak
. árulkodó
. árult
. árulta
. át-átlőnek
. átadja
. átalakította
. átalakították
. átfolyik
. átgondolta
. áthárították
. átkutatták
. átment
. átrendeződött
. átszőtték
. áttért
. áttértek
. átvehetik
. átvizsgálják
. átvállalják
. átültethetünk
. átültethető
. átültetni
. átültettünk
. átültetéskor
. ébredt
. ébresztettek
. égett
. ékeskedik
. él
. éled
. éli
. élnek
. élte
. éltek
. éltem
. éltük
. élésére
. éppen
. épített
. építette
. építik
. épül
. épült
. ér
. érdekel
. érdekelt
. érdekli
. érdeklik
. érdeklődik
. éreztem
. érezték
. érheti
. érhetnénk
. éri
. érik
. érintik
. érkezett
. érkeznek
. érkeztek
. érné
. ért
. érte
. értelmezik
. értem
. értesítette
. értesítették
. értesülhetett
. értesült
. értesültünk
. értett
. értik
. érték
. értékelik
. értékelte
. értékelték
. értékesítette
. érvel
. érvelnek
. érvelt
. érvényes
. érvényesek
. érvényesülhetnek
. érvényesült
. érzem
. érzik
. érzékelteti
. és
. észlelhették
. észleltem
. észrevehette
. étkeztek
. évente
. így
. ígéri
. ígérik
. ígérkezik
. ígért
. ígérte
. ígértek
. ír
. írható
. írja
. írjuk
. írják
. írnak
. írni
. írok
. írt
. írta
. írtak
. írták
. ítélik
. ítélte
. ítélték
. ízek
. ízkombináció
. óhajtjuk
. óta
. óvakodnak
. óvakodott
. óvnak
. ölt
. öltik
. öltözöttek
. önti
. örökítettek
. örül
. örülnek
. örültem
. összefoglalva
. összefogni
. összefogott
. összefügg
. összegezte
. összegubancolta
. összegyűjtették
. összemossa
. összeszerelik
